Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_JULY,DUE_AMT_AUG,DUE_AMT_SEP,DUE_AMT_OCT,DUE_AMT_NOV,DUE_AMT_DEC,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,NEXT_MONTH_DEFAULT
A23659,500000,0,2,1,1,0,0,0,2,2,-1,32853,33959,40014,30346,0,5297,3003,6704,7039,0,5297,4620,0
A23660,300000,0,2,0,1,0,0,0,0,0,0,257429,263037,268214,258669,260619,265578,12927,12700,12705,9240,9933,11578,0
A23661,500000,0,2,1,1,-2,-2,-2,-2,-2,-2,3470,8792,0,10564,2869,0,8861,0,10564,2869,0,7482,0
A23662,500000,0,0,0,1,-1,-1,-1,-1,-1,-1,13645,6041,2818,12375,9610,0,6091,2818,12375,9610,0,0,0
A23663,200000,0,1,0,2,2,2,2,2,2,2,145010,148161,151342,152333,153077,158348,6930,6930,4851,4620,8085,1848,1
A23664,300000,0,2,0,1,0,0,0,0,0,0,451459,407530,145858,92063,21467,-2975,11550,23100,11661,4620,92303,120120,1
A23665,100000,0,1,1,2,2,2,2,0,0,2,26916,28785,27651,29986,32518,33188,3003,0,2804,3026,1525,0,1
A23666,100000,0,1,0,2,-1,-1,2,0,-1,-1,116,4274,2439,4331,691,0,4158,0,2310,691,0,0,0
A23667,1000000,0,0,0,1,-1,2,-1,-1,-1,0,8408,2527,21818,12017,33701,26965,0,21836,12026,33701,0,38261,0
A23668,500000,0,2,0,1,-1,-1,-1,-1,-1,-1,12918,0,3017,3749,1432,1961,0,3017,3878,1432,1961,2920,0
A23669,1000000,0,2,0,1,0,0,-2,-2,-2,-2,56618,0,0,0,0,0,0,0,0,0,0,0,0
A23671,200000,0,2,1,1,0,0,0,2,0,0,93717,96727,204114,100880,102890,109543,4581,9471,0,3687,8316,0,0
A23672,500000,0,2,1,1,0,0,0,0,0,0,484594,418022,420120,369542,319586,259577,15015,15248,11746,9441,9748,63996,0
A23673,400000,0,2,1,2,-1,-1,-1,2,0,0,4107,0,252,252,252,0,0,252,0,0,0,0,0
A23675,500000,0,2,0,1,-1,2,2,-1,0,0,16396,9446,0,20654,11968,11968,0,0,20654,0,0,0,1
A23676,1000000,0,0,0,1,1,-1,-1,-1,-1,-1,0,1257,11275,1656,8743,25204,1257,11275,1656,8743,25204,23622,0
A23677,1500000,0,0,1,1,0,-1,-1,-1,-1,-1,85632,40647,57669,0,3809,12040,40647,57669,0,3809,12040,1236,0
A23679,400000,0,1,1,2,-1,-1,-1,-1,-1,-1,6778,6567,3338,4920,1839,5706,6567,3338,5285,2167,5706,2479,0
A23681,1000000,0,2,1,1,0,0,0,0,0,0,579244,491658,400090,382250,282966,271947,19263,16244,18448,9633,9714,21564,0
A23682,1000000,0,2,0,2,0,0,0,0,0,0,100266,91943,85736,92185,80991,83088,34650,34650,23100,34650,46200,46200,0
A23683,200000,0,1,0,2,-2,-2,-2,-2,-2,-2,485,-5,2139,-2,926,0,0,2144,0,929,0,0,0
A23684,1000000,0,0,0,1,-2,-2,-2,-2,-2,-2,6401,10986,8076,10875,3516,5560,10986,8076,10875,3516,5560,3641,0
A23687,1000000,0,0,1,2,0,-1,-1,0,0,-1,305814,26773,162763,155595,165657,63292,26810,163037,23151,46200,63292,165001,0
A23688,200000,0,2,0,2,2,2,2,2,2,2,63583,66225,65994,69524,68972,72139,4389,1502,5313,1271,4620,0,1
A23689,1000000,0,1,0,2,-1,-1,-1,-1,-1,-1,1954,4230,6413,0,101894,0,4230,6413,0,101894,0,4858,1
A23692,100000,0,2,0,2,3,2,3,2,2,2,14620,19607,18970,18321,20321,19667,5579,0,0,2310,0,1155,1
A23693,300000,0,2,0,2,-1,-1,-1,-1,-1,-1,2680,10859,32058,15144,6808,11106,10859,32067,15144,6808,11106,7233,0
A23694,200000,0,1,0,2,0,0,0,0,0,0,138226,147517,137480,111906,102499,104902,23100,11550,9240,11206,6930,5082,0
A23695,300000,0,1,1,2,1,2,2,2,0,0,152950,147889,153296,141873,133733,134470,0,15477,139,5082,5775,5313,0
A23696,300000,0,0,0,2,0,0,0,-1,0,0,191418,191132,145331,139949,141862,128371,8436,2906,139949,2837,0,0,0
A23697,300000,0,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23698,400000,0,2,0,2,0,0,0,0,0,0,337302,340951,342788,345828,249161,250919,16170,17556,13860,9240,9471,9933,0
A23701,1500000,0,0,0,2,-2,-2,-2,-2,-2,-2,3927,20589,0,924,9670,14334,20589,0,924,9670,14334,4678,0
A23702,200000,0,1,1,2,0,0,0,0,0,0,110118,111913,114329,112028,43728,44650,4514,4620,47510,2310,1534,2310,0
A23703,1000000,0,2,0,2,-1,-1,-1,-1,-1,-1,38644,20656,23795,48032,34227,10658,20656,23842,48032,34227,10658,16182,0
A23704,1000000,0,1,0,2,0,0,0,0,0,0,521168,536086,471520,395128,405211,415232,24193,18480,69300,13860,13860,46200,0
A23705,200000,0,1,0,2,2,2,2,2,2,2,94539,99875,104528,106267,102086,103576,6930,6930,4158,0,3465,5313,1
A23706,1500000,0,2,0,2,0,0,0,2,0,0,670595,684866,708387,707872,688537,677960,25410,34650,23100,23107,23100,25410,0
A23708,1000000,0,2,0,2,0,0,2,0,0,0,52472,87360,81998,69679,16549,16549,35819,39,7771,0,0,0,0
A23709,1000000,0,2,1,2,0,0,0,0,0,0,531360,553929,534141,453848,438909,373913,46200,27720,16170,18480,13860,14334,0
A23711,300000,0,2,0,2,2,2,2,2,2,2,102564,109584,111769,113848,115907,118337,9471,4620,4620,4620,4620,0,1
A23713,300000,0,1,1,2,0,0,0,2,0,0,190337,194102,204976,199512,207886,207163,6939,17325,0,11552,7831,9240,0
A23714,1000000,0,2,0,3,-1,-1,-1,-1,-1,-1,363,0,5824,11885,19455,14724,0,5824,11975,19455,14724,0,0
A23715,200000,0,1,1,2,0,0,0,0,0,0,180901,178699,175747,176775,63689,66489,7990,8085,4525,2268,4620,3423,0
A23716,1000000,0,0,0,2,4,3,2,2,2,2,295514,294594,300688,303123,306671,313361,6930,13860,10395,11550,11550,11550,1
A23717,100000,0,1,0,2,1,-2,-2,-2,-1,0,-439,-1756,-1756,-1756,1756,1756,0,0,0,3511,0,0,0
A23718,300000,0,1,0,2,0,0,0,0,0,0,204119,201513,204061,182476,115719,113160,7392,9240,6011,4620,6930,4620,1
A23719,1500000,0,0,0,2,-2,-2,-2,-2,-2,-2,194733,63400,0,0,15424,191809,63400,0,0,15424,191809,0,0
A23720,200000,0,1,0,2,0,0,0,0,0,0,87126,89499,93643,91220,26773,27339,3823,5657,5544,956,996,1155,0
A23722,1000000,0,1,0,2,0,0,0,0,0,0,598024,603333,606481,551198,450794,452231,23100,25410,30185,23107,18480,26537,0
A23723,200000,0,1,0,2,0,0,-2,-2,-2,-2,59540,0,0,0,0,0,0,0,0,0,0,0,0
A23724,200000,0,1,0,2,0,0,0,0,0,0,112148,113606,112084,20169,20275,21393,5260,5290,3465,2310,2310,4620,1
A23725,200000,0,1,1,2,0,0,0,0,0,0,239247,244839,155331,156001,66188,67574,8085,6415,4045,2238,2319,2167,0
A23726,500000,0,1,0,2,-1,-1,-2,-1,0,0,8910,0,0,220462,222492,227304,0,0,220462,7838,8270,9235,0
A23727,1000000,0,1,0,2,-1,-1,-2,-2,-2,-1,4768,0,0,0,0,748,0,0,0,0,748,0,0
A23728,500000,0,2,0,2,0,0,0,0,0,0,665315,342250,227884,580575,589089,126369,10326,22513,360032,13557,4537,4477,0
A23729,1000000,0,0,0,2,-2,-2,-2,-2,-2,-2,7658,6064,11234,4428,1869,1638,6064,11234,4428,1869,1638,2760,0
A23730,200000,0,1,0,2,0,0,0,0,0,0,26480,29483,32684,35024,35720,36470,3465,3696,2892,1277,1326,1726,0
A23731,100000,0,2,0,2,0,0,0,0,0,0,45262,45050,44886,46870,46877,45426,4620,3927,3465,1617,1733,2310,0
A23732,100000,0,2,1,2,-1,-1,0,0,0,0,822,36188,38954,17048,19820,23100,36267,4620,4620,2772,5082,0,1
A23733,1000000,0,2,0,2,2,0,0,0,0,0,656336,656511,656135,654645,492709,492917,23031,23703,39277,17688,17903,18159,1
A23734,200000,0,1,0,2,0,0,0,0,0,0,133920,133141,130732,131894,131333,134731,6491,6117,4736,4814,5629,4546,0
A23736,1000000,0,2,1,2,0,0,0,0,0,0,493086,522145,493605,505927,398260,378124,39270,23100,23100,23100,23100,23100,0
A23737,1000000,0,0,0,2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1146,0,0,0,0,1146,1146,1
A23738,300000,0,1,0,2,0,0,0,0,0,0,143333,134345,133869,135428,106387,99737,5191,6699,5562,3902,4204,4712,0
A23739,200000,0,2,0,2,0,0,0,0,0,0,193781,192892,190032,189360,187694,180972,9009,6930,8085,7392,8778,7623,0
A23740,200000,0,2,1,2,0,0,0,0,0,-1,185045,99998,48549,29760,-501,106181,3234,3465,2310,0,107877,3927,1
A23741,200000,0,2,0,2,0,0,0,0,0,0,42455,45209,52504,56239,57611,58995,3465,8085,4620,2310,2310,3465,0
A23742,500000,0,0,0,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23743,100000,0,2,0,2,2,2,2,2,0,0,40684,43474,45546,43199,43257,42737,4158,3465,0,2310,2310,2310,0
A23744,500000,0,2,0,2,-2,-1,0,0,-1,0,7886,15338,17159,23641,12428,17399,15338,2368,23675,12428,11550,5223,0
A23745,200000,0,2,0,2,0,0,0,0,0,0,54528,64347,37852,35830,36184,45648,13527,7822,12499,13084,13308,8930,0
A23747,500000,0,1,1,2,-1,-1,-1,-1,-1,-1,4160,418,9459,13192,49480,15521,418,9531,13192,49711,15521,347,0
A23748,300000,0,2,0,2,2,2,2,0,0,0,191822,189415,193287,186856,72915,76343,2079,9247,6930,6930,6930,4620,1
A23749,200000,0,1,1,2,0,0,0,0,2,2,117258,115927,137466,72753,70575,68274,5775,6006,13860,3003,0,3003,0
A23750,1000000,0,2,0,2,0,0,0,0,0,0,814806,774372,733797,736899,731371,725585,28575,34678,30030,27847,30880,27720,0
A23751,300000,0,1,0,2,0,0,0,0,0,0,243650,252143,252947,243220,182056,181342,12557,11566,12220,20356,19642,18942,0
A23753,1500000,0,0,0,2,1,-1,0,-1,0,0,-2,78498,87420,21809,29337,44507,81857,86188,21811,11552,23102,220554,1
A23754,400000,0,1,0,3,-2,-2,-2,-2,-2,-2,0,0,1155,0,0,0,0,1155,0,0,0,0,0
A23755,1000000,0,2,0,2,1,-2,-2,-2,-2,-2,0,0,3932,0,0,0,0,3932,0,0,0,0,0
A23756,200000,0,2,0,2,0,0,0,0,0,0,112504,112811,110993,108709,44285,43021,4620,4620,4620,2310,2310,2310,0
A23757,1000000,0,0,0,2,-1,-1,-1,-1,-1,-1,29988,23363,23550,78563,48173,149552,25729,23601,78630,48173,149552,91109,0
A23758,1000000,0,2,0,2,0,0,0,0,0,0,652663,650840,550912,199127,192088,196181,24742,29834,6842,6614,6921,7524,1
A23759,1500000,0,2,0,2,0,0,0,0,0,0,1358280,641161,667209,650981,632247,622665,40561,84315,46200,83160,46200,184830,0
A23760,400000,0,1,0,2,-1,2,-1,-1,-1,-1,1952,1952,3904,0,3904,0,0,3904,0,3904,0,1952,1
A23761,1000000,0,2,0,2,1,-2,-2,-2,-2,-2,0,83185,20739,27547,19806,12513,83185,20739,27662,19806,12513,4223,0
A23762,500000,0,2,1,2,0,0,0,0,0,0,130924,80993,75586,75368,65308,62333,3696,3696,3465,2310,2236,2310,0
A23763,1000000,0,0,0,2,1,-1,-1,-1,-1,-1,0,13075,8616,22005,0,6191,13075,8616,22005,0,6191,462,0
A23764,200000,0,0,1,2,-1,0,0,0,0,-1,66052,76415,67528,53915,-693,71682,11550,6930,2310,0,72375,0,0
A23765,200000,0,0,1,2,0,0,0,0,0,0,99961,103146,107025,110640,109184,110885,6468,6456,6353,2610,3035,2677,0
A23766,400000,0,0,1,2,0,0,0,0,0,0,292931,136186,67757,84999,45997,53421,11550,30037,34650,25410,23100,6930,0
A23767,500000,0,0,0,2,-1,-1,-1,-1,-2,-2,954,0,238,0,0,0,0,238,0,0,0,520,0
A23768,500000,0,0,1,2,-2,-2,-2,-2,-2,-2,-3650,-3650,-3650,-3650,-3650,-3650,0,0,0,0,0,0,0
A23769,200000,0,2,0,2,0,0,0,2,0,0,29335,31726,40735,39392,40180,42881,2881,9580,0,1441,3352,0,0
A23771,1000000,0,2,0,2,0,0,0,0,0,0,262252,268193,277091,276237,279133,228953,11550,13860,11562,11550,9240,6930,0
A23772,200000,0,1,1,2,0,0,0,0,0,0,86158,43948,29383,32730,31943,3844,6930,6930,4689,6930,2310,1938,0
A23775,500000,0,2,0,2,-2,-2,-2,-2,-2,-2,0,0,0,520,1756,0,0,0,520,1756,0,0,0
A23776,100000,0,2,1,2,0,0,0,0,0,0,58711,60661,55634,54588,68984,67842,3209,3701,3611,19635,2541,1155,0
A23777,200000,0,0,0,2,0,0,0,0,0,0,79101,81404,83795,86140,87849,89716,3627,3708,3742,3142,3280,3465,0
A23779,200000,0,1,1,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23780,500000,0,1,0,2,-2,-2,-2,-2,-2,-2,41774,3934,8503,49261,5147,1977,3934,8540,49272,5147,3537,39118,0
A23781,400000,0,2,0,2,-2,-2,-2,-2,-2,-2,37099,3708,9702,5685,0,0,3708,9702,5685,0,0,531,0
A23783,500000,0,0,0,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23784,100000,0,2,1,2,0,0,0,0,0,0,60758,62077,64999,62541,30665,28875,4620,3971,3726,626,5198,0,0
A23785,500000,0,2,0,2,-1,-1,-1,-1,-1,-1,58875,15373,14680,42834,13911,3082,15373,14689,42834,13911,3082,8926,0
A23786,300000,0,1,0,2,1,-2,-1,2,0,0,-347,-347,16960,16237,16567,16951,0,17307,0,330,383,36960,0
A23787,100000,0,1,0,2,1,2,0,0,0,0,35572,34324,36759,39346,40346,45357,0,3696,3927,2310,6006,0,1
A23788,100000,0,2,0,2,1,2,-1,-1,-1,2,24116,23035,37129,14650,18649,3999,0,37193,14650,3999,0,12744,0
A23790,100000,0,1,0,2,1,-1,-1,-1,-2,-2,0,1802,785,-116,-1917,-3835,1802,785,0,0,0,0,0
A23792,200000,0,2,0,2,2,2,2,0,0,0,162756,169928,165900,163037,78415,80159,14909,0,7103,2804,3005,3756,1
A23793,200000,0,2,0,2,0,0,0,0,0,0,115920,95188,44188,42823,40411,41194,3465,3927,3465,1617,2310,2310,0
A23795,1000000,0,1,0,2,-2,-2,-2,-2,-2,-2,2601,6013,-14,2735,18210,446,6087,0,2749,18270,446,7367,0
A23797,1000000,0,1,0,2,0,0,0,0,0,0,846578,844233,841027,845291,839983,700154,33410,36639,31416,27852,21575,21980,0
A23798,1000000,0,1,1,2,-1,0,0,0,2,0,2936,9797,16549,23195,22479,31277,6930,6930,6930,0,9240,6930,0
A23799,1500000,0,1,1,2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,2657,0,0,0,0,2657,0,1
A23800,1500000,0,2,0,2,-1,-1,-1,-1,-1,0,24923,18145,40381,27769,307013,282411,18293,40453,27769,307013,0,86348,0
A23801,1000000,0,0,0,2,-1,0,0,-2,-2,-1,185260,190113,0,0,0,49861,9009,0,0,0,49861,0,0
A23802,500000,0,2,0,2,-2,-2,-2,-2,-2,-2,4978,0,4043,11527,2772,1562,0,4043,11527,3162,1562,4985,0
A23804,400000,0,1,0,2,0,0,0,0,0,0,251122,249471,202857,108974,111171,113731,13860,10492,5082,4620,4620,4620,0
A23806,400000,0,2,0,2,0,0,0,0,0,0,165803,168420,172608,179868,182072,186202,4726,5574,8723,5137,5655,5775,0
A23807,1500000,0,0,0,2,-2,-2,-2,-2,-2,-2,14918,12931,84389,7595,3269,1035,12936,84389,7607,3269,1035,3897,0
A23808,500000,0,0,0,2,0,0,0,0,0,0,416324,430637,391808,398006,409856,421342,25410,18480,16170,18480,18480,20790,0
A23809,100000,0,2,1,2,1,-2,-2,-2,-1,0,0,0,0,0,47039,48092,0,0,0,47039,1811,9240,0
A23810,1000000,0,2,0,2,0,0,0,0,0,0,829050,834672,832515,849833,866869,885010,30030,30261,31185,31185,32109,34650,0
A23811,1000000,0,2,0,2,-2,-2,-2,-2,-2,-2,1534,2509,16265,28200,1825,4641,2509,16265,28200,2562,4641,2488,0
A23812,200000,0,0,1,2,3,2,0,0,-2,-2,139658,125752,123828,0,0,0,0,2541,0,0,0,0,1
A23813,500000,0,1,0,3,0,0,0,0,0,0,433379,434446,385003,368475,348468,351111,23100,39302,34694,34650,34650,23100,0
A23814,200000,0,2,1,2,0,0,0,0,0,0,133673,122924,126059,97974,99205,101277,4435,5151,4629,3550,3671,3691,0
A23815,400000,0,1,1,2,0,0,0,0,0,0,159134,158609,151492,129986,126094,125311,7103,6962,6020,4632,5553,6073,0
A23817,200000,0,1,0,2,0,0,0,0,0,-2,106579,108949,109961,86117,43146,42971,5040,5544,2310,43146,1386,1155,0
A23818,1500000,0,2,1,2,-1,-1,-1,0,0,0,1358,5528,12257,12596,7441,2931,5528,12261,2310,0,0,3597,1
A23820,1000000,0,0,0,2,1,-2,-2,-2,-2,-2,-21,2504,8972,0,63994,0,2525,8972,0,63994,0,130924,0
A23821,400000,0,2,1,2,0,-1,-1,-1,-1,-1,3710,3280,3280,3280,3280,8002,3280,3280,3280,3280,8002,3280,0
A23822,200000,0,1,0,2,2,0,0,0,0,0,141716,142296,143109,140127,67209,40739,6699,7623,4620,2079,2054,49665,1
A23823,300000,0,0,0,2,-1,-1,3,2,0,0,1460,2190,2190,1460,1460,730,2190,0,0,730,0,1076,1
A23824,500000,0,0,1,2,-1,-1,-2,-1,-1,-1,3606,0,0,1862,4493,0,0,0,1862,4493,0,3038,0
A23825,200000,0,1,0,2,0,0,0,0,0,0,104172,66775,68586,67230,66916,68006,3465,3483,3470,2541,2384,10395,0
A23826,100000,0,2,1,2,0,0,2,2,2,2,51913,58427,56831,64597,62906,68838,7392,2,8780,0,6932,0,0
A23827,400000,0,2,0,2,0,0,0,0,0,0,287870,297632,302714,218041,210466,215089,14555,13860,11550,9240,8085,9240,0
A23830,1000000,0,1,0,2,0,0,0,0,0,0,559371,548937,559461,491750,428482,436244,18480,18480,16170,13860,13860,16170,0
A23831,1000000,0,2,0,2,-1,-1,-1,0,-1,-1,17514,24006,25613,13964,1733,9247,24006,26764,13890,1733,9247,11550,0
A23832,1500000,0,0,0,2,-2,-2,-2,-2,-2,-2,22024,21169,21448,47004,25163,22400,21407,23010,47101,25237,22449,30079,0
A23833,400000,0,1,1,2,0,0,0,0,0,0,373892,375149,369284,368907,177969,177979,13398,15015,11550,6930,6930,5775,0
A23834,200000,0,1,0,2,2,3,2,2,2,0,6200,5780,5362,9811,9041,7489,0,0,4622,9,2479,53306,0
A23836,300000,0,0,0,2,-1,-1,-2,-1,-1,-2,4308,0,0,4458,-393,-393,0,0,4458,0,0,0,0
A23838,1000000,0,2,1,2,0,0,0,0,0,0,503432,468572,409452,382587,387673,362326,20513,18462,12998,12830,12603,12578,0
A23839,200000,0,1,1,2,0,0,0,0,0,0,113943,116198,115583,112765,45246,42518,4165,4851,3465,2310,1617,1386,1
A23841,1500000,0,2,0,2,0,0,0,0,0,0,1053307,918036,906162,868401,841150,817784,31081,31626,29319,27450,27540,23174,0
A23842,1000000,0,1,0,3,0,0,0,0,0,0,519815,436338,403365,411674,421000,429993,18861,15015,15015,16170,16170,17325,0
A23843,1000000,0,2,0,2,-2,-2,-2,-2,-2,-1,3179,9328,723,730,1518,2294,9328,723,730,1518,2294,7020,1
A23846,500000,0,2,0,2,-2,-2,-1,-1,-1,-1,404,3574,14093,11095,11640,0,3574,14093,11095,11640,0,0,0
A23847,1000000,0,0,0,2,0,0,0,2,2,2,197579,159448,198048,184102,166276,145918,27720,46200,0,12705,0,23100,0
A23848,1000000,0,0,1,2,-2,-2,-2,-2,-2,-2,0,1714,0,0,1377,11250,1714,0,0,1377,11250,0,0
A23849,1000000,0,2,0,2,-1,-1,-1,-1,-1,-1,612,11056,5468,6637,27184,17288,11056,5468,6671,27184,17288,30173,0
A23850,100000,0,2,0,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23851,1000000,0,2,1,2,-1,-1,-1,2,-1,0,6676,901,3188,901,2703,901,901,3188,0,2703,0,0,0
A23852,1000000,0,1,0,2,-1,2,-1,2,-1,-1,2652,284,3853,1030,284,82518,0,3853,0,1132,82518,0,0
A23853,400000,0,2,0,2,2,2,2,2,2,2,159064,162689,166094,168454,167094,174423,7623,7392,6468,2772,10395,6930,1
A23854,1000000,0,0,0,2,-2,-2,-2,-2,-2,-2,17595,5900,102317,153673,17330,35269,5909,102883,155257,17330,35269,527373,0
A23855,200000,1,2,0,1,0,0,0,0,0,0,70099,62462,54876,43652,25117,24733,3883,3777,3380,1213,1236,1317,0
A23856,500000,1,2,1,1,0,0,0,0,0,0,423802,425943,391108,382735,375696,382598,16625,16251,16244,13878,16175,15068,0
A23857,300000,1,0,1,1,2,0,0,0,0,0,208422,208773,64290,66505,67191,66854,5775,3465,3333,2541,2407,4620,1
A23858,100000,1,2,1,2,1,2,2,0,0,-1,56819,62028,53400,57288,67937,55221,6930,0,6930,11550,55221,54911,0
A23861,1000000,1,0,1,0,1,-1,-1,-1,-1,-1,-9970,138725,433666,40028,24620,179944,150150,434280,40157,46200,180180,107824,0
A23862,1000000,1,2,0,1,-1,0,0,0,-1,-1,26872,28399,30118,31765,13317,50321,2772,2973,2310,13442,62271,1171,0
A23863,1000000,1,0,1,1,-1,-1,2,0,0,-1,280,5024,1788,6408,6408,32779,7401,0,4620,0,34650,4719,0
A23864,200000,1,2,1,1,2,2,2,2,2,2,50448,52601,54747,55477,53897,57401,3696,3696,2310,0,4380,0,1
A23865,100000,1,0,1,0,1,2,2,2,0,0,36216,34948,41518,72231,26336,19198,0,7161,0,4620,2310,4620,0
A23866,300000,1,2,1,0,2,2,0,0,2,0,190970,181913,153858,147366,141051,126232,0,7678,12428,0,4620,4158,1
A23868,1000000,1,2,1,0,-1,-1,0,0,0,0,1307,12652,18471,14798,13952,14890,12659,9242,6930,6930,4620,11550,0
A23869,400000,1,2,0,0,1,-2,-2,-2,-2,-1,0,0,0,0,0,3003,0,0,0,0,3003,2874,0
A23870,500000,1,2,1,0,1,2,0,0,0,0,287946,252716,146727,33742,37882,41640,14,11550,4620,4620,4620,46200,0
A23872,1000000,1,0,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23873,1000000,1,2,1,1,-1,0,-1,0,0,0,21079,18006,443046,444109,433714,433679,9240,443046,23100,18480,18480,18480,0
A23875,300000,1,2,1,0,2,0,0,0,-2,-2,5872,8214,10372,0,0,0,2462,2310,0,0,0,0,1
A23876,200000,1,0,1,0,0,0,0,0,0,0,86221,88942,91081,56826,23100,0,4851,4620,2310,1617,0,0,0
A23878,500000,1,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23879,200000,1,2,1,0,0,0,0,0,0,0,36068,37494,39441,40850,46207,48602,2927,3465,2982,6930,4620,901,0
A23881,1000000,1,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23882,1000000,1,0,1,0,-1,-1,-1,-1,-1,-1,425,3948,2123,109829,5539,7711,3948,2123,109829,5539,11961,28755,0
A23884,200000,1,2,1,0,-1,-1,2,0,0,0,105585,111610,101802,103999,104285,107346,13860,0,4620,4620,6930,8316,0
A23885,1000000,1,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23886,1000000,1,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23887,1000000,1,1,1,1,0,0,0,0,0,0,76410,97149,101608,105980,125350,138304,23100,23100,24001,23121,23100,23100,0
A23890,100000,1,2,1,0,-1,-1,-2,-2,-2,-2,2772,0,0,0,0,0,0,0,0,0,0,0,0
A23891,200000,1,2,0,0,0,0,0,0,0,0,109852,109797,107655,110838,68531,70337,4463,4632,5505,2467,2924,2414,0
A23892,100000,1,1,1,0,1,2,-1,-1,0,0,45971,44133,1321,44366,42954,44202,0,1321,47360,2310,1940,1629,0
A23893,400000,1,0,1,1,0,0,0,0,0,0,195835,188334,182351,170443,163518,137505,6655,7099,5969,2911,3135,4010,0
A23894,1500000,1,2,1,0,0,0,0,0,0,0,1210881,1211722,1029204,1023790,1041902,996340,44597,36195,36985,36960,35805,39275,0
A23895,1000000,1,1,1,1,0,0,0,0,0,0,638004,627796,606659,620778,632268,630951,25410,25641,27720,25410,23562,24255,0
A23896,400000,1,2,1,0,1,2,2,2,2,2,205049,211286,215250,209866,223091,227424,11550,9240,0,16632,8085,8316,1
A23897,400000,1,2,1,0,-1,0,0,0,0,0,191247,190651,177875,104735,83973,84313,7362,5500,3647,2922,3659,1379,0
A23898,200000,1,2,0,0,0,0,0,0,0,0,88217,65696,53657,49623,41647,43209,6930,3317,2684,5045,2012,1155,0
A23899,200000,1,2,0,0,1,4,3,2,2,3,30709,29566,28438,27295,32372,31199,0,0,0,5530,0,0,1
A23900,100000,1,2,1,0,2,0,0,2,2,-2,34699,40314,45860,44899,0,0,13860,6930,681,0,0,0,1
A23902,400000,1,0,1,0,0,0,0,0,0,0,259568,245657,211155,209563,192210,193938,12592,10293,6912,6930,7392,7392,0
A23903,200000,1,2,1,0,0,0,0,0,0,0,118346,117191,117722,115287,74754,48829,4389,5313,3465,3465,2079,2079,0
A23904,100000,1,1,1,0,0,0,0,0,0,2,42287,43837,44648,43971,44495,28431,2973,3377,3516,2691,0,2310,0
A23905,100000,1,2,1,0,1,2,2,2,0,0,33592,32365,39037,37734,38136,40633,0,7235,0,1714,3467,0,1
A23908,100000,1,0,1,0,0,0,0,0,0,0,44424,46743,49847,51354,51515,50097,3075,3869,3065,1848,1809,1795,1
A23909,300000,1,2,1,0,0,0,0,0,0,0,184657,156750,154606,156611,110277,111257,6930,6930,6930,6930,4620,4620,0
A23911,200000,1,0,1,0,0,0,0,0,0,0,66355,65659,71529,66094,58900,57440,4620,11550,3465,2310,4620,11550,1
A23912,200000,1,0,1,0,0,0,0,0,0,0,72414,117297,123370,44913,38339,42557,46452,11550,4620,2310,4620,2310,0
A23913,200000,1,2,1,0,0,0,0,0,0,2,114849,116336,115278,116436,68826,65565,4126,4620,3465,5082,0,2541,0
A23914,100000,1,0,1,0,0,0,2,0,0,0,41291,47410,40374,42097,43719,45338,7623,0,3465,2310,2310,2310,0
A23915,100000,1,1,1,0,0,0,0,0,0,0,45766,47096,44225,46486,46493,46547,3003,3072,3024,1622,1661,2310,0
A23916,200000,1,2,1,0,-1,-1,0,0,0,0,208,15154,16237,4006,2116,43576,17085,3370,2310,42,43391,2310,0
A23919,100000,1,2,1,0,1,4,3,2,0,0,40323,39030,37757,36463,39312,43280,0,0,0,3465,4620,4620,1
A23920,100000,1,2,1,0,2,3,2,2,2,0,36179,36969,39376,38522,38586,39233,2079,3696,462,1386,1617,4851,0
A23921,200000,1,1,0,0,0,0,0,0,0,0,105008,107300,109954,111933,102901,99921,4738,5082,4657,4641,4833,2356,1
A23922,200000,1,1,1,0,0,0,-2,-2,-2,-2,10007,0,0,0,0,0,0,0,0,0,0,0,0
