Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_AUG,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,Ability_to_pay_AUG,Ability_to_pay_SEP,Ability_to_pay_OCT,Ability_to_pay_NOV,Ability_to_pay_DEC,AVG_PAID_AMT,NEXT_MONTH_DEFAULT
A29439,1000000,1,0,1,0,-2,-2,-2,-2,-2,-2,11834,11834,19559,5798,1365,34636,11550,27284,-7963,-3068,67907,-11536,14123.666666666666,0
A29440,200000,1,0,1,0,-1,-1,0,0,0,0,1696,1696,2412,2310,4620,3465,1848,716,-3650,-5401,-7253,-9025,2725.1666666666665,0
A29441,400000,1,2,0,0,0,0,0,0,0,0,51689,19349,16170,19392,24361,10164,18231,-51689,-66403,-84072,-107087,-115375,17944.5,0
A29442,1000000,1,0,1,1,0,0,0,0,0,0,562275,23100,25410,23100,23100,23100,23100,-562275,-578602,-588606,-601898,-614922,23485.0,0
A29443,400000,1,2,0,0,0,0,0,0,0,0,276994,7796,11550,8277,7859,16692,11550,-276994,-286241,-292093,-297466,-311688,10620.666666666666,0
A29444,1000000,1,2,0,0,-2,-2,-2,-2,-2,-2,575,575,2109,0,0,0,0,3643,-2109,0,0,0,447.3333333333333,0
A29445,300000,1,0,1,0,-2,-2,-2,-2,-2,-2,901,901,901,1802,0,1384,0,901,2703,-1802,2768,-1384,831.3333333333334,1
A29446,300000,1,2,1,1,0,0,0,0,0,0,67750,8085,6930,8085,3465,4620,5313,-67750,-69979,-73306,-74666,-77727,6083.0,0
A29447,1000000,1,2,0,1,0,0,0,0,0,2,40510,38762,33423,81492,10735,44,19492,-40510,-34317,-82479,-59249,-50576,30658.0,0
A29448,200000,1,1,1,1,0,0,0,0,-1,-1,21095,2650,2700,2310,11518,901,901,-21095,-20053,-18570,-10538,0,3496.6666666666665,1
A29449,300000,1,0,1,1,-1,2,2,-1,-1,-1,6953,3927,0,2599,2100,1816,3310,-6953,-9125,-499,-284,1494,2292.0,0
A29450,1000000,1,0,0,1,-2,-2,-2,-2,-2,-2,-14,0,3121,0,0,2287,7138,6256,-3107,12,4586,12001,2091.0,0
A29452,100000,1,2,1,0,2,2,0,0,2,2,13204,0,3465,3465,0,3705,490,-20134,-16475,-19582,-26565,-23759,1854.1666666666667,1
A29455,200000,1,0,1,1,0,0,0,2,0,0,128584,127050,13398,0,5198,10395,0,-128584,-137512,-143385,-133682,-140614,26006.833333333332,1
A29456,100000,1,2,1,1,1,-2,-2,-2,-2,-2,-1594,0,0,0,0,0,9240,1594,2495,3396,4297,23678,1540.0,0
A29457,400000,1,0,1,1,0,0,2,0,0,-2,239224,34735,12,4636,0,0,0,-239224,-191397,-154777,0,0,6563.833333333333,0
A29458,500000,1,2,0,2,0,0,0,0,0,0,218614,9076,9240,9240,6930,30030,30030,-218614,-203804,-189621,-173908,-182194,15757.666666666666,0
A29460,200000,1,0,1,2,1,2,0,0,0,0,166544,155,6944,10762,2310,2310,0,-180432,-107288,-108013,-49122,-33215,3746.8333333333335,0
A29461,500000,1,2,1,0,0,0,-2,-2,-1,2,-62,0,0,0,7161,0,4627,62,62,14384,-7099,-15902,1964.6666666666667,0
A29462,200000,1,2,1,0,0,0,0,0,0,-2,110564,14190,5438,9580,0,0,0,-110564,-80215,-36348,0,0,4868.0,0
A29463,400000,1,0,1,0,0,0,0,0,0,0,198681,9138,9312,23114,7544,9332,3922,-198681,-198909,-205604,-207380,-202645,10393.666666666666,0
A29464,300000,1,2,1,0,0,0,0,0,0,0,21929,4620,6930,6930,6930,6930,6930,-21929,-26824,-28732,-30259,-36789,6545.0,0
A29465,500000,1,0,0,0,-1,-1,-1,-1,-1,-1,2296,2303,4768,3581,5149,4234,1866,2472,-1173,1578,-883,-2357,3650.1666666666665,1
A29466,1000000,1,0,1,1,-1,0,0,0,-1,-1,59871,4629,6930,2405,13112,313437,9684,-59871,-48277,-34571,300325,-299944,58366.166666666664,0
A29468,1000000,1,0,1,1,0,0,0,0,0,0,24066,2578,3465,4620,2310,448,2322,-24066,-14867,-16623,-16486,-12906,2623.8333333333335,0
A29469,400000,1,2,0,1,-1,-1,-1,-1,-1,-1,3985,3985,8997,3465,1040,12218,0,5012,-5532,-2425,11178,-12218,4950.833333333333,0
A29470,500000,1,0,1,1,0,0,0,0,0,2,195387,6985,7240,7457,16170,0,6930,-195387,-199485,-203624,-216341,-203663,7463.666666666667,0
A29471,1000000,1,2,1,1,1,-1,-1,-1,-1,-1,1802,1802,0,901,1802,0,901,-1802,901,901,-1802,901,901.0,0
A29472,1000000,1,0,1,1,0,0,0,0,0,0,65389,2908,3015,2571,1220,938,487,-65389,-64315,-58595,-45121,-32834,1856.5,0
A29473,1000000,1,2,0,1,-1,-1,-2,-1,0,0,0,0,0,403670,0,8087,339094,0,807340,-403670,-396260,-404347,125141.83333333333,0
A29474,400000,1,2,0,1,-1,-1,-1,0,-1,2,1224,1224,2211,2310,1848,0,20790,987,99,-4197,-1649,-42559,4730.5,0
A29475,400000,1,0,1,1,0,0,0,0,0,0,246378,9656,6468,231012,8778,9217,9898,-246378,-105999,-317595,-257801,-257685,45838.166666666664,0
A29477,1500000,1,0,0,1,0,0,0,0,0,0,386643,125223,10642,10633,12067,479186,17346,-386643,-395255,-403095,-317408,-473492,109182.83333333333,0
A29479,200000,1,1,0,1,0,0,2,2,0,0,52747,10742,3188,0,1922,4620,0,-52747,-54407,-56688,-53888,-57646,3412.0,0
A29481,100000,1,2,0,1,0,0,0,2,0,0,41063,3927,9240,0,1848,2310,1848,-41063,-48875,-51076,-46930,-47295,3195.5,0
A29482,1000000,1,0,0,1,-1,-1,-1,-1,-1,-1,11603,11702,15486,26369,35934,48600,44059,3883,10975,9697,12844,-4299,30358.333333333332,0
A29483,100000,1,1,1,1,0,0,-2,-2,-1,-1,0,12185,0,0,924,0,5544,0,0,1848,-924,5544,3108.8333333333335,0
A29485,1000000,1,2,0,1,-1,-1,-1,0,-1,-1,7842,7879,20474,2384,901,49545,2312,12632,-11143,-14786,48646,-47231,13915.833333333334,0
A29486,500000,1,0,0,1,0,0,0,-1,-1,-1,11363,2834,2310,3003,6108,0,127457,-11363,-6108,3105,-6108,127457,23618.666666666668,1
A29487,1000000,1,1,1,1,0,0,0,0,0,0,408304,18480,16170,8085,3465,4620,2310,-408304,-340859,-236463,-147475,-99912,8855.0,0
A29488,200000,1,1,0,2,0,-1,-1,-2,-2,-2,2747,2747,693,0,0,0,0,-2054,0,0,0,0,573.3333333333334,0
A29489,300000,1,2,0,2,0,0,0,0,0,0,221060,11550,11550,7399,4858,115500,0,-221060,-226893,-209055,-190774,-52252,25142.833333333332,0
A29490,200000,1,2,1,2,0,0,0,0,-1,0,116373,4842,2310,0,4777,69455,2428,-116373,-111531,0,64678,-69612,13968.666666666666,0
A29491,1000000,1,0,1,0,-2,-2,-2,-2,-2,-2,8917,8995,832,832,0,1663,772,-7253,832,-832,3326,-119,2182.3333333333335,0
A29492,1000000,1,0,1,1,1,-2,-2,-2,-2,-2,-21065,427,65,28,480,18,32,21195,106609,117883,122482,218648,175.0,1
A29493,1000000,1,2,0,1,-1,2,-1,-1,-1,-1,8896,0,1264,9039,1548,5750,1515,-11424,7775,-7491,4202,-4235,3186.0,0
A29495,1000000,1,0,1,1,0,0,0,0,0,0,203841,44458,26681,26999,28002,28080,5629,-203841,-223086,-242076,-261390,-280584,26641.5,0
A29497,200000,1,2,0,1,-1,-1,-1,-1,-1,0,6223,6242,2878,917,99007,16,273,-3345,-1693,98090,-98984,-96706,18222.166666666668,0
A29498,500000,1,0,0,1,1,2,0,0,2,2,349769,11550,17325,25410,6930,26253,16170,-384419,-361460,-377292,-427103,-427043,17273.0,1
A29499,200000,1,2,0,1,0,0,2,0,0,2,61515,8778,0,4620,5082,0,4851,-61515,-69120,-62779,-66828,-75142,3888.5,0
A29500,200000,1,0,0,1,0,0,0,0,0,0,112910,4659,6930,4620,6946,2317,3465,-112910,-103407,-72164,-46992,-28526,4822.833333333333,0
A29501,100000,1,2,0,1,2,2,3,2,2,2,21210,10407,0,772,1850,0,3435,-21210,-22859,-24324,-22144,-28339,2744.0,1
A29502,1000000,1,0,0,1,-1,-1,-1,2,0,0,947,952,12610,0,2310,37,5586,11663,-11585,-10012,-7702,-7739,3582.5,0
A29503,500000,1,1,0,1,-2,-2,-2,-2,-2,-2,1677,1677,1460,0,0,0,0,1243,1460,1460,1460,1460,522.8333333333334,0
A29504,200000,1,0,1,1,1,2,2,2,2,2,64096,0,12243,0,6930,3696,2310,-88582,-75253,-87212,-86459,-85766,4196.5,1
A29505,100000,1,2,0,1,1,2,3,2,3,3,39887,6930,0,5914,2206,0,1527,-39887,-56333,-47595,-44003,-47221,2762.8333333333335,0
A29506,200000,1,2,0,1,0,0,0,0,0,2,75181,4636,4620,3465,12474,0,6930,-75181,-70825,-72349,-83684,-96024,5354.166666666667,0
A29507,300000,1,2,0,1,0,0,0,0,0,0,162109,9240,24802,15821,9240,9240,4939,-162109,-186911,-199591,-205525,-211490,12213.666666666666,0
A29508,500000,1,0,0,1,-1,0,-1,-1,-2,-2,31291,2603,8824,0,0,0,0,-31291,-8824,0,0,0,1904.5,0
A29509,1000000,1,0,0,1,0,0,-2,-1,0,0,0,0,0,10527,6930,9240,5271,0,21054,-3597,-17457,-21425,5328.0,0
A29510,500000,1,2,1,1,0,0,0,2,2,2,247581,8926,32961,0,31896,0,10626,-247581,-276486,-332394,-295881,-312153,14068.166666666666,0
A29511,400000,1,2,0,1,0,0,0,0,-2,-2,23234,3465,2310,0,0,0,0,-23234,-25024,0,0,0,962.5,0
A29512,400000,1,0,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
A29514,100000,1,2,1,1,0,0,2,2,0,0,67209,6468,5775,0,2102,2310,2310,-67209,-71192,-71688,-68094,-54017,3160.8333333333335,0
A29515,400000,1,1,1,0,0,0,0,0,0,0,300482,12559,11753,9656,4701,6951,4620,-300482,-282437,-223608,-134373,-132786,8373.333333333334,0
A29517,200000,1,2,0,1,-1,-1,0,0,0,0,11374,11374,2571,2486,450,2310,543,-8803,-12857,-14181,-13555,-14782,3289.0,1
A29518,400000,1,2,0,1,0,0,0,0,0,0,237932,10857,9469,9240,6930,6930,11982,-237932,-241201,-200039,-203918,-208819,9234.666666666666,0
A29519,300000,1,2,1,1,0,0,0,0,0,0,271457,11550,11550,6930,8085,6930,189420,-271457,-256417,-195980,-200864,-192765,39077.5,1
A29520,300000,1,1,1,2,0,0,0,0,0,0,85114,4620,4620,4620,4620,4620,46200,-85114,-82093,-80753,-78630,-77732,11550.0,0
A29522,500000,1,0,0,1,-2,-1,-1,-1,-1,-1,13680,13758,5036,15172,3539,21652,18688,-8644,10150,-11527,18113,-2857,12974.166666666666,0
A29523,200000,1,2,1,0,0,0,2,0,0,0,120351,10626,0,5082,2079,1848,1848,-120351,-127075,-116449,-45558,-45465,3580.5,0
A29524,200000,1,2,0,1,3,2,2,7,7,7,5544,0,0,0,0,0,0,-5544,-5544,-5544,-5544,-5544,0.0,1
A29525,100000,1,1,0,1,1,2,2,2,2,2,54634,0,7856,3003,0,5544,4620,-70346,-66865,-62185,-71596,-73583,3503.8333333333335,1
A29527,200000,1,1,1,2,0,0,0,0,0,0,145576,6237,3465,4620,2310,1903,769,-145576,-39228,-86205,-42393,-41277,3217.3333333333335,0
A29528,500000,1,2,1,1,-1,-1,-1,-1,-1,-1,10711,10711,3684,49353,22423,8863,12308,-7027,47115,-26930,-13560,3445,17890.333333333332,0
A29529,100000,1,2,0,2,0,0,0,0,0,0,34558,2310,3179,7392,3232,2546,852,-34558,-37196,-43719,-41869,-43229,3251.8333333333335,0
A29530,200000,1,2,0,1,1,-1,-1,-1,0,-1,7149,7149,13525,9933,5775,6930,1155,6376,-3581,-4158,-6468,-5775,7411.166666666667,0
A29531,300000,1,2,0,1,0,-1,-1,-1,0,0,901,901,901,2703,0,0,0,0,1802,-2703,-1802,-1802,750.8333333333334,0
A29532,1000000,1,0,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,347,0,0,0,0,694,57.833333333333336,1
A29533,400000,1,2,0,1,-1,-1,-1,-1,-1,-1,15456,15456,16937,6274,9702,17805,29792,1481,-10663,3428,8103,11987,15994.333333333334,0
A29534,200000,1,0,1,1,1,2,0,0,-2,-2,115634,4103,5484,0,0,0,0,-126602,-117239,0,0,0,1597.8333333333333,0
A29535,400000,1,0,1,1,0,0,0,0,0,0,282187,10437,13860,9367,32294,9240,9125,-282187,-289836,-274906,-235454,-240215,14053.833333333334,0
A29536,100000,1,2,0,1,1,2,2,0,0,0,38926,3003,0,4620,2310,3465,2333,-38926,-46875,-41603,-42529,-44941,2621.8333333333335,0
A29537,500000,1,0,1,1,0,0,-2,-2,-2,-2,-83,0,0,0,0,0,0,83,42,42,42,42,0.0,0
A29539,300000,1,2,0,1,2,2,2,2,2,2,271127,13860,12936,10395,9933,0,11088,-296999,-295782,-297265,-278729,-295553,9702.0,0
A29540,200000,1,1,0,2,0,0,0,0,0,0,119275,7085,6930,6930,4620,4620,4620,-119275,-121430,-98736,-101395,-104068,5800.833333333333,0
A29541,100000,1,2,1,1,0,0,0,0,0,0,23294,3465,2772,2626,760,1155,580,-23294,-21763,-23093,-22636,-23477,1893.0,1
A29542,100000,1,2,0,2,1,2,2,0,0,0,14934,693,2310,2310,0,0,7822,-19554,-17210,-10226,-6147,-2067,2189.1666666666665,0
A29543,400000,1,2,0,1,0,0,0,0,0,0,435611,32340,16170,11550,18480,16170,11550,-435611,-436276,-435544,-446031,-454051,17710.0,0
A29544,500000,1,2,0,1,1,-2,-1,-1,-2,-2,0,0,231240,0,0,0,0,462480,-231240,0,0,0,38540.0,0
A29545,200000,1,2,1,1,0,0,0,0,0,0,116013,4207,5082,4620,1155,20790,765,-116013,-117628,-114149,-20471,-22432,6103.166666666667,0
A29546,200000,1,1,0,1,0,0,0,0,0,0,88251,3731,3821,3848,3391,3504,3530,-88251,-90651,-92989,-94842,-96821,3637.5,1
A29547,200000,1,0,1,1,0,0,0,0,0,0,115583,4569,4151,4241,5082,4620,5775,-115583,-110545,-112945,-116096,-111518,4739.666666666667,0
A29548,1000000,1,2,1,1,0,0,0,0,0,0,477759,18494,17570,16632,13860,14560,16200,-477759,-448875,-419514,-399450,-404948,16219.333333333334,0
A29549,1000000,1,0,1,1,0,0,2,2,2,2,299887,27720,0,63525,0,27720,0,-299887,-418828,-350168,-396525,-363308,19827.5,1
A29551,100000,1,2,1,1,2,2,2,2,0,0,28623,76,7662,0,2310,0,0,-43947,-28473,-29155,-24024,0,1674.6666666666667,0
A29552,200000,1,0,1,0,1,-1,-1,0,-1,2,5412,13860,34650,9240,9240,0,2310,29238,-23876,-30388,-9076,-9131,11550.0,0
A29553,1000000,1,0,1,1,0,0,0,0,0,2,120132,69346,4625,46158,4156,16,18965,-120132,-113624,-157468,-155844,-140940,23877.666666666668,0
A29554,1500000,1,0,1,1,-1,-1,-1,-2,-2,-1,3627,3650,0,0,0,333,545,-3627,0,0,666,212,754.6666666666666,0
A29555,100000,1,2,0,1,0,0,0,0,0,0,55602,3234,3465,2945,4170,4620,6302,-55602,-58173,-59970,-63504,-92645,4122.666666666667,1
A29556,300000,1,0,0,1,0,0,0,0,0,0,117466,5276,4530,4705,3313,3393,3426,-117466,-114410,-116895,-94631,-93111,4107.166666666667,0
A29557,200000,1,0,1,1,2,2,2,2,2,2,205719,0,18480,0,11550,0,5609,-242679,-202183,-203894,-173174,-164861,5939.833333333333,1
A29558,200000,1,1,0,1,-1,0,-1,-1,2,-1,12061,2310,785,3419,0,9494,0,-12061,2634,-3303,-21136,-9494,2668.0,1
A29559,500000,1,2,0,2,1,-1,0,0,0,0,78856,78873,3447,3239,4625,4636,14237,-75409,-77960,-65500,-68064,-71344,18176.166666666668,0
A29560,100000,1,2,0,1,0,0,0,0,0,-1,24451,3412,3465,2310,3465,1848,1848,-24451,-26814,-28443,-29679,0,2724.6666666666665,0
A29562,100000,1,2,1,2,1,2,0,0,0,0,21005,2310,2772,2638,693,924,785,-26549,-19700,-21527,-21892,-22490,1687.0,0
A29564,100000,1,1,1,1,1,-1,0,0,0,0,37228,42622,3003,3008,1529,1589,1848,-34225,-39619,-41952,-42784,-43684,8933.166666666666,0
A29565,500000,1,2,0,1,-1,-1,-1,-1,-1,-1,10887,10919,5835,9173,15770,10226,12943,-5052,3354,6622,-5475,2747,10811.0,0
A29566,200000,1,1,0,2,1,-2,-1,0,0,0,-4648,0,116017,5070,1499,1552,1730,236682,-105149,-112462,-41901,-42779,20978.0,0
A29567,200000,1,2,0,1,0,0,0,0,0,0,106932,4426,2871,3447,1469,4620,4620,-106932,-37233,-32887,-33220,-37020,3575.5,0
A29568,200000,1,2,0,1,0,0,0,0,0,0,187274,5331,9194,4620,4620,4620,4620,-187274,-95063,-97639,-75519,-71361,5500.833333333333,0
A29569,200000,1,1,0,2,1,-2,-2,-2,-2,-1,0,0,0,0,0,12185,0,0,0,0,24370,-12185,2030.8333333333333,0
A29570,1000000,1,0,0,1,2,0,0,0,0,0,229644,10231,11550,6764,7154,4696,2428,-229644,-222208,-221966,-213687,-172696,7137.166666666667,1
A29571,400000,1,2,0,1,2,2,2,2,2,2,173396,8316,0,16170,6930,0,18480,-173396,-201675,-195089,-183809,-217547,8316.0,1
A29572,1500000,1,0,1,1,0,0,0,0,0,-2,586262,20982,26500,27720,0,0,0,-586262,-603317,-616308,0,0,12533.666666666666,0
A29573,500000,1,0,0,1,-1,-1,-1,-1,-1,-1,753,753,8390,4544,9205,23862,18480,7637,-3846,4661,14733,-5382,10872.333333333334,1
A29574,1000000,1,1,1,1,1,2,2,2,0,0,354326,0,32109,0,13306,13784,17297,-418544,-380840,-398109,-378863,-386800,12749.333333333334,0
A29575,200000,1,2,0,1,0,0,0,0,0,0,55574,3338,3301,2989,2310,1629,1615,-55574,-57847,-50698,-44347,-45299,2530.3333333333335,0
A29576,200000,1,2,1,1,2,0,0,0,0,0,137711,6930,7161,3255,1458,2310,1534,-137711,-139475,-131488,-41696,-42469,3774.6666666666665,1
A29577,300000,1,2,1,2,1,2,2,2,2,2,143881,0,13860,4851,6930,6930,5775,-171601,-165070,-170152,-173104,-174807,6391.0,1
A29579,200000,1,2,0,1,-2,2,-1,-1,-1,-1,6574,138725,44031,46406,53174,51238,38602,-94636,2835,11259,2880,-12555,62029.333333333336,0
A29581,500000,1,0,0,1,0,0,0,0,0,0,194728,8348,5544,54285,8778,8547,1155,-194728,-143684,-189094,-181487,-179004,14442.833333333334,0
A29583,100000,1,2,0,2,0,0,0,0,-2,-2,45701,4620,3812,0,0,0,0,-45701,-47702,0,0,0,1405.3333333333333,0
A29585,1500000,1,1,0,1,0,-1,-1,-1,-1,-1,4232,4232,4435,50206,4243,0,45361,203,45771,-45963,-4243,45139,18079.5,1
A29586,100000,1,2,1,1,-1,0,0,2,0,0,40993,4620,7392,0,0,2541,0,-40993,-46091,-44313,-40894,-27951,2425.5,1
A29587,1000000,1,1,0,1,0,0,0,0,0,0,348902,13860,17325,13860,9933,10395,10395,-348902,-348618,-352153,-285911,-292150,12628.0,0
A29588,100000,1,2,1,1,0,0,0,0,0,0,34521,4620,4620,4620,2310,1848,1617,-34521,-37866,-41093,-42130,-40744,3272.5,0
A29589,1000000,1,2,0,1,0,0,0,0,0,0,359660,13860,23749,20480,13860,13860,13860,-359660,-383409,-394001,-401240,-415100,16611.5,0
A29590,300000,1,2,0,1,-1,-1,-1,-1,-1,-1,-12,0,1167,1155,347,347,2174,1179,0,-808,0,1827,865.0,0
A29591,400000,1,0,0,1,2,2,0,0,0,0,182686,0,11550,11550,9240,23100,8602,-205786,-191266,-199600,-205495,-225195,10673.666666666666,1
A29592,500000,1,0,0,1,-1,-1,-1,-1,-1,-1,1779,1848,915,9,1097,2703,2148,-864,-883,1097,1606,1247,1453.3333333333333,0
A29593,100000,1,0,1,2,0,0,0,2,0,0,59670,3465,10395,0,2079,2310,4620,-59670,-67272,-69478,-47101,-47482,3811.5,0
A29594,1000000,1,1,0,1,-1,-1,0,-1,-1,-2,6898,6907,2356,1846,0,0,0,-4542,-6024,-1841,7,7,1851.5,0
A29595,500000,1,0,0,1,-1,-1,-1,-1,-1,-1,915,915,915,915,915,915,915,0,0,0,0,0,915.0,1
A29596,1000000,1,2,0,1,0,0,0,0,0,0,45313,6930,6930,6930,2310,4620,11550,-45313,-47875,-50374,-49009,-51585,6545.0,0
A29597,400000,1,2,0,1,-2,-2,-2,-2,-2,-2,11917,11973,24648,8261,5683,6191,5738,37379,-7849,3129,6716,5301,10415.666666666666,0
A29598,400000,1,2,1,1,0,0,0,0,0,0,300034,14100,16170,12747,6775,7161,8090,-300034,-304657,-307473,-181582,-181966,10840.5,0
A29599,200000,1,2,0,1,0,0,0,0,0,0,166315,11550,11070,6930,6974,18503,16170,-166315,-164539,-163426,-157436,-161273,11866.166666666666,1
A29600,300000,1,2,0,1,0,0,0,0,0,0,19039,4620,4620,4636,4620,4620,11550,-19039,-23319,-26879,-15359,-19979,5777.666666666667,0
A29601,400000,1,0,1,1,-2,-2,-2,-2,-2,-2,3698,3710,21476,76791,5396,9563,25084,39254,132208,-65581,13748,40648,23670.0,0
A29602,1000000,1,2,1,1,0,0,0,0,0,0,28159,4620,6930,6930,6930,11550,6930,-28159,-33456,-38321,-42287,-51291,7315.0,0
A29603,200000,1,2,0,1,0,0,0,-1,-1,-1,22134,6930,42,35343,11550,34955,15015,-22134,62,-23731,846,-18912,17305.833333333332,0
A29604,200000,1,2,1,1,5,4,3,2,0,0,44509,0,0,0,818,2310,2310,-44509,-43167,-43114,-40910,-43220,906.3333333333334,0
A29605,100000,1,1,0,1,0,0,0,0,0,0,38191,2927,2982,3234,1573,1624,1386,-38191,-40557,-43118,-43975,-44893,2287.6666666666665,0
A29606,1500000,1,0,0,1,0,0,2,0,0,0,1171313,92455,751,35334,28036,28441,32601,-1171313,-1207086,-994771,-870078,-823829,36269.666666666664,0
A29608,1000000,1,0,1,1,-2,-2,-2,-2,-2,-2,3620,3636,0,0,3899,0,457,-3620,18,7816,-3881,914,1332.0,0
A29611,1000000,1,2,0,1,-2,-2,-1,-1,-1,0,4541,4541,14329,4274,16027,233,6773,24117,-10023,11753,-15794,-11629,7696.166666666667,0
A29612,200000,1,2,0,1,0,0,0,0,0,0,111550,4128,4920,2735,31425,1146,1208,-111550,-114652,-112513,-45329,-31585,7593.666666666667,1
A29613,100000,1,2,1,2,-1,-1,2,2,-1,-1,1802,1802,0,0,1802,0,0,-1802,-901,-3604,-1802,0,600.6666666666666,1
A29614,500000,1,0,0,1,0,0,0,0,0,0,444814,16179,23241,16334,15047,16357,23380,-444814,-458537,-449946,-441607,-446447,18423.0,0
A29615,100000,1,2,0,1,2,0,0,2,0,0,44971,4620,6930,0,1964,2125,1733,-44971,-48150,-48654,-44819,-45292,2895.3333333333335,1
A29616,200000,1,0,1,1,1,2,0,0,0,0,116710,0,20790,6930,2772,26565,6930,-158290,-134038,-137962,-66008,-91019,10664.5,1
A29617,1000000,1,1,0,2,-2,-2,-2,-2,-2,-2,3671,3687,0,3296,18656,29861,0,-3671,6608,34032,41159,-29714,9250.0,0
A29618,200000,1,2,1,2,0,0,0,0,0,0,105421,4602,5013,2961,1428,1485,2310,-105421,-108143,-39101,-39878,-40721,2966.5,0
A29620,100000,1,1,0,1,1,2,2,2,0,0,43102,3465,10395,0,3465,2772,4620,-63892,-52077,-57494,-52486,-54056,4119.5,1
A29621,200000,1,1,1,1,0,0,2,2,2,2,58556,7891,3292,0,5059,2229,0,-58556,-60233,-68695,-67112,-63546,3078.5,0
A29622,100000,1,1,0,1,0,0,0,2,0,-1,41409,4620,6930,2772,2310,3234,0,-41409,-45010,-49672,-45197,-3049,3311.0,0
A29623,300000,1,2,0,1,2,3,2,2,2,2,89771,0,6930,0,7623,3380,0,-110561,-94698,-107891,-104917,-99785,2988.8333333333335,1
A29625,200000,1,2,0,2,0,0,0,0,0,0,48099,3465,3465,4620,2310,2310,2310,-48099,-41518,-42511,-41344,-40166,3080.0,0
A29626,1000000,1,0,0,1,-2,-2,-2,-2,-2,-2,15119,15119,0,0,0,0,598,-15119,0,0,0,1196,2619.5,0
A29627,200000,1,2,1,1,0,0,0,0,0,0,107336,4158,4190,3966,3830,4292,4620,-107336,-108905,-110090,-111363,-112217,4176.0,0
A29628,300000,1,2,1,1,0,0,0,0,0,0,256013,14091,6930,4620,4620,4620,4620,-256013,-253954,-109148,-112134,-110529,6583.5,0
A29629,400000,1,2,1,0,0,0,0,0,0,0,216794,11550,10118,19700,11550,9240,11550,-216794,-219321,-233171,-231783,-236930,12284.666666666666,0
A29630,500000,1,0,1,0,-1,-1,-1,-1,-1,-1,42072,42072,10141,2347,10961,0,0,-31931,-7794,8614,-10961,0,10920.166666666666,0
A29631,200000,1,2,1,1,-1,-1,-1,-1,-1,-1,10679,10679,4535,35484,30691,13509,0,-6144,30993,-4793,-17182,-13509,15816.333333333334,0
A29632,200000,1,2,1,1,0,0,0,0,0,0,104493,4652,3696,3234,991,892,132,-104493,-53821,-52372,-49526,-44592,2266.1666666666665,0
A29633,400000,1,2,1,1,-1,0,0,0,0,0,17337,2959,2998,2670,790,1167,1409,-17337,-19686,-21668,-22097,-22908,1998.8333333333333,0
A29634,500000,1,2,1,1,-1,-1,2,-1,-1,-1,47392,47840,53,14387,19806,14481,14809,-47339,-47192,5479,-5267,369,18562.666666666668,0
A29636,100000,1,2,1,1,0,0,0,0,0,-2,45715,4627,3345,3068,1155,25378,1386,-45715,-44569,-32553,-15768,-20536,6493.166666666667,0
A29637,400000,1,0,1,1,-1,2,2,-2,-2,-1,51,0,0,0,0,4407,753,-51,702,1455,11022,-347,860.0,0
A29638,200000,1,1,1,2,0,0,0,0,-2,-2,111702,5442,4967,0,0,0,0,-111702,-95057,0,0,0,1734.8333333333333,0
A29639,1000000,1,2,1,1,0,0,0,0,0,0,501219,18711,18480,14096,15311,15054,10395,-501219,-418611,-399311,-395825,-392811,15341.166666666666,1
A29641,500000,1,2,0,1,-2,-1,-1,-1,0,0,1381,1381,4505,27538,9,7,2774,3124,23043,-27480,-14655,-10966,6035.666666666667,1
A29642,1000000,1,0,1,0,0,0,0,0,0,0,483929,21781,14297,14574,15038,15246,14772,-483929,-393476,-401492,-409852,-418117,15951.333333333334,0
A29644,500000,1,0,1,1,3,2,2,-1,-1,0,1307,0,0,1294,1289,0,0,-1307,-2588,-5,-1289,-1289,430.5,1
A29645,400000,1,0,1,1,1,2,0,0,0,0,127907,0,4620,8085,4620,5082,6930,-137147,-130090,-137055,-139124,-142707,4889.5,0
A29646,1000000,1,2,0,1,0,0,0,0,0,0,192592,7161,8325,5465,4662,4620,3927,-192592,-186031,-162492,-134823,-118859,5693.333333333333,0
A29647,200000,1,2,0,0,0,0,0,0,0,0,44525,4641,3243,6967,46202,4620,11555,-44525,-25944,-24703,-64467,-25854,12871.333333333334,0
A29648,200000,1,2,1,0,-1,-1,-1,0,0,0,0,0,157604,4620,4620,0,0,157604,-152984,-157172,-161330,-161330,27807.333333333332,0
A29649,1000000,1,0,1,1,-2,-2,-2,-2,-2,-2,-7,0,2289,14904,22539,0,9228,4585,27526,30248,-16572,18500,8160.0,0
A29650,1000000,1,0,1,1,0,-1,0,0,0,0,506334,535430,26845,20852,20825,20790,20822,-479489,-523437,-521577,-523534,-522672,107594.0,0
